Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
200911,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6536,Enplaned,6536,2009,November
200911,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,133887,Enplaned,133887,2009,November
200911,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,977,Enplaned,977,2009,November
200911,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4357,Enplaned,4357,2009,November
200911,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,14796,Enplaned,14796,2009,November
200911,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,21058,Enplaned,21058,2009,November
200911,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10950,Enplaned,10950,2009,November
200911,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,59804,Enplaned,59804,2009,November
200911,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,13601,Enplaned,13601,2009,November
200911,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,G,9549,Enplaned,9549,2009,November
200911,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,13422,Enplaned,13422,2009,November
200911,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7153,Enplaned,7153,2009,November
200911,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,8248,Enplaned,8248,2009,November
200911,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6706,Enplaned,6706,2009,November
200911,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,17303,Enplaned,17303,2009,November
200911,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,6406,Enplaned,6406,2009,November
200911,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,3897,Enplaned,3897,2009,November
200911,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,16160,Enplaned,16160,2009,November
200911,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,10183,Enplaned,10183,2009,November
200911,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,C,2307,Enplaned,2307,2009,November
200911,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Other,Terminal 1,C,42238,Enplaned,42238,2009,November
200911,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Other,International,A,6585,Deplaned,6585,2009,November
200911,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,7195,Deplaned,7195,2009,November
200911,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,4676,Deplaned,4676,2009,November
200911,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,12644,Deplaned,12644,2009,November
200911,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,10237,Deplaned,10237,2009,November
200911,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,106832,Deplaned,106832,2009,November
200911,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,2027,Deplaned,2027,2009,November
200911,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,10195,Enplaned,10195,2009,November
200911,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,130341,Enplaned,130341,2009,November
200911,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,836,Deplaned,836,2009,November
200911,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,3582,Deplaned,3582,2009,November
200911,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,61642,Deplaned,61642,2009,November
200911,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,54167,Deplaned,54167,2009,November
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,12195,Deplaned,12195,2009,November
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,18358,Deplaned,18358,2009,November
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,224,Thru / Transit * 2,448,2009,November
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,352889,Enplaned,352889,2009,November
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,52515,Deplaned,52515,2009,November
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,1703,Thru / Transit * 2,3406,2009,November
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,9069,Enplaned,9069,2009,November
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,8218,Deplaned,8218,2009,November
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,121,Thru / Transit * 2,242,2009,November
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,16125,Enplaned,16125,2009,November
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,6539,Deplaned,6539,2009,November
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,86,Thru / Transit * 2,172,2009,November
200911,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,International,A,109527,Enplaned,109527,2009,November
200911,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,7891,Enplaned,7891,2009,November
200912,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,3123,Enplaned,3123,2009,December
200912,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,Terminal 3,E,15849,Enplaned,15849,2009,December
200912,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,5448,Enplaned,5448,2009,December
200912,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,7504,Enplaned,7504,2009,December
200912,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,6375,Enplaned,6375,2009,December
200912,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,11228,Enplaned,11228,2009,December
200912,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,32152,Enplaned,32152,2009,December
200912,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,8496,Enplaned,8496,2009,December
200912,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7032,Enplaned,7032,2009,December
200912,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,129921,Enplaned,129921,2009,December
200912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4965,Enplaned,4965,2009,December
200912,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,11858,Enplaned,11858,2009,December
200912,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,21373,Enplaned,21373,2009,December
200912,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,11065,Enplaned,11065,2009,December
200912,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,59159,Enplaned,59159,2009,December
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,15089,Enplaned,15089,2009,December
200912,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,G,9351,Enplaned,9351,2009,December
200912,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,12526,Enplaned,12526,2009,December
200912,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7278,Enplaned,7278,2009,December
200912,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,8814,Enplaned,8814,2009,December
200912,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,7425,Enplaned,7425,2009,December
200912,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,20158,Enplaned,20158,2009,December
200912,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,6400,Enplaned,6400,2009,December
200912,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,4718,Enplaned,4718,2009,December
200912,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,16862,Enplaned,16862,2009,December
200912,Mesa Airlines,YV,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,2472,Enplaned,2472,2009,December
200912,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,1829,Enplaned,1829,2009,December
200912,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,12371,Enplaned,12371,2009,December
200912,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,C,2293,Enplaned,2293,2009,December
200912,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Other,Terminal 1,C,41571,Enplaned,41571,2009,December
200912,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Other,International,A,6788,Deplaned,6788,2009,December
200912,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,8258,Deplaned,8258,2009,December
200912,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,4534,Deplaned,4534,2009,December
200912,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,14172,Deplaned,14172,2009,December
200912,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,7713,Deplaned,7713,2009,December
200912,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,106896,Deplaned,106896,2009,December
200912,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,2454,Deplaned,2454,2009,December
200912,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,11054,Enplaned,11054,2009,December
200912,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,130795,Enplaned,130795,2009,December
200912,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,2997,Deplaned,2997,2009,December
200912,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,4947,Deplaned,4947,2009,December
200912,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,58144,Deplaned,58144,2009,December
200912,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,60291,Deplaned,60291,2009,December
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,11829,Deplaned,11829,2009,December
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,19123,Deplaned,19123,2009,December
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,253,Thru / Transit * 2,506,2009,December
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,367743,Enplaned,367743,2009,December
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,52591,Deplaned,52591,2009,December
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,1933,Thru / Transit * 2,3866,2009,December
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,10729,Enplaned,10729,2009,December
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,11802,Deplaned,11802,2009,December
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,92,Thru / Transit * 2,184,2009,December
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,17453,Enplaned,17453,2009,December
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,7657,Deplaned,7657,2009,December
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,65,Thru / Transit * 2,130,2009,December
200912,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,International,A,112993,Enplaned,112993,2009,December
200912,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,7947,Enplaned,7947,2009,December
201001,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,2927,Enplaned,2927,2010,January
201001,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,Terminal 3,E,13116,Enplaned,13116,2010,January
201001,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,5049,Enplaned,5049,2010,January
201001,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,6895,Enplaned,6895,2010,January
201001,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,6929,Enplaned,6929,2010,January
201001,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,7410,Enplaned,7410,2010,January
201001,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,25053,Enplaned,25053,2010,January
201001,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,6865,Enplaned,6865,2010,January
201001,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6410,Enplaned,6410,2010,January
201001,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,112859,Enplaned,112859,2010,January
201001,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4819,Enplaned,4819,2010,January
201001,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,11806,Enplaned,11806,2010,January
201001,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20646,Enplaned,20646,2010,January
201001,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,11402,Enplaned,11402,2010,January
201001,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,52348,Enplaned,52348,2010,January
201001,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,13639,Enplaned,13639,2010,January
201001,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,G,8027,Enplaned,8027,2010,January
201001,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,10416,Enplaned,10416,2010,January
201001,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,6786,Enplaned,6786,2010,January
201001,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,7757,Enplaned,7757,2010,January
201001,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6402,Enplaned,6402,2010,January
201001,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,24824,Enplaned,24824,2010,January
201001,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,5664,Enplaned,5664,2010,January
201001,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,4326,Enplaned,4326,2010,January
201001,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,16541,Enplaned,16541,2010,January
201001,Mesa Airlines,YV,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,320,Enplaned,320,2010,January
201001,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,1530,Enplaned,1530,2010,January
201001,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,10168,Enplaned,10168,2010,January
